#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/app/Data_Files/genomes/GCF_047456045.1.fna	NZ_CP159458.1	49461	50606	-	blaCMY-141_1	1-1146/1146	===============	0/0	100.00	99.91	resfinder	KX537750	blaCMY-141	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/app/Data_Files/genomes/GCF_048020275.1.fna	NZ_CP182182.1	3312493	3313725	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.30	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_048020275.1.fna	NZ_CP182183.1	46397	46870	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
/app/Data_Files/genomes/GCF_048020275.1.fna	NZ_CP182183.1	48489	49349	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_048020275.1.fna	NZ_CP182183.1	52349	53164	+	sul2_3	1-816/816	===============	0/0	100.00	100.00	resfinder	HQ840942	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048020275.1.fna	NZ_CP182183.1	53225	54028	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCF_048020275.1.fna	NZ_CP182183.1	54028	54864	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCF_048020275.1.fna	NZ_CP182183.1	55780	56595	+	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	aph(3')-Ia	
/app/Data_Files/genomes/GCF_048020275.1.fna	NZ_CP182183.1	62624	63490	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048020275.1.fna	NZ_CP182183.1	64010	64662	-	aadA5_1	137-789/789	..=============	0/0	82.76	99.85	resfinder	AF137361	aadA5	Streptomycin
/app/Data_Files/genomes/GCF_048020275.1.fna	NZ_CP182183.1	65549	66470	+	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
/app/Data_Files/genomes/GCF_048020275.1.fna	NZ_CP182183.1	72220	73425	+	tet(B)_2	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AF326777	tet(B)	Doxycycline;Tetracycline;Minocycline
/app/Data_Files/genomes/GCF_048020275.1.fna	NZ_CP182185.1	5404	6279	+	blaCTX-M-27_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY156923	blaCTX-M-27	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182198.1	2991723	2992955	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.78	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182199.1	43388	43885	+	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	dfrA12	Trimethoprim
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182199.1	44283	45084	+	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182199.1	45562	46428	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182199.1	51723	52644	-	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182199.1	53621	54436	+	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	aph(3')-Ia	
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182199.1	62316	63562	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182199.1	70141	70956	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182199.1	71017	71820	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	99.88	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182199.1	71820	72656	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182199.1	73377	74237	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182200.1	39684	40897	-	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182201.1	6602	7347	+	blaTEM-141_1	116-861/861	..=============	0/0	86.64	99.87	resfinder	AY956335	blaTEM-141	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_048021095.1.fna	NZ_CP182201.1	8129	9004	-	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_048296705.1.fna	NZ_CP182512.1	1422596	1423828	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183146.1	1606835	1608067	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.78	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183147.1	16241	17107	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183147.1	17585	18386	-	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183147.1	18784	19281	-	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	dfrA12	Trimethoprim
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183147.1	25474	26334	+	blaTEM-176_1	1-861/861	===============	0/0	100.00	100.00	resfinder	GU550123	blaTEM-176	
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183148.1	59698	60843	+	blaCMY-2_1	1-1146/1146	===============	0/0	100.00	100.00	resfinder	X91840	blaCMY-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183152.1	11520	12017	+	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	dfrA12	Trimethoprim
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183152.1	12415	13216	+	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183152.1	13694	14560	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183152.1	23278	23922	-	qnrB4_1	1-645/645	===============	0/0	100.00	100.00	resfinder	DQ303921	qnrB4	Ciprofloxacin
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183152.1	28046	29185	-	blaDHA-1_1	1-1140/1140	===============	0/0	100.00	100.00	resfinder	Y16410	blaDHA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183152.1	30735	31601	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183152.1	93369	94553	+	tet(D)_1	1-1185/1185	===============	0/0	100.00	100.00	resfinder	AF467077	tet(D)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183152.1	97930	99143	+	floR_2	1-1214/1215	===============	0/0	99.92	98.27	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
/app/Data_Files/genomes/GCF_048402605.1.fna	NZ_CP183152.1	101647	102462	-	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183138.1	1646066	1647298	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183139.1	52798	53628	-	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183139.1	53759	54358	-	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183139.1	73584	74789	-	tet(B)_2	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AF326777	tet(B)	Doxycycline;Tetracycline;Minocycline
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183139.1	77781	78440	+	catA1_1	1-660/660	===============	0/0	100.00	99.85	resfinder	V00622	catA1	Chloramphenicol
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183139.1	86619	87092	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183139.1	87223	88011	+	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183139.1	88531	89397	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183139.1	93710	94522	-	blaNDM-5_1	1-813/813	===============	0/0	100.00	100.00	resfinder	JN104597	blaNDM-5	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183139.1	95907	96828	+	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183139.1	103450	104316	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183139.1	104794	105595	-	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183139.1	105993	106490	-	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	dfrA12	Trimethoprim
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183141.1	93301	94167	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183141.1	94645	95447	-	aadA2_1	18-819/819	========/======	1/1	97.92	99.75	resfinder	NC_010870	aadA2	Streptomycin
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183141.1	95845	96342	-	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	dfrA12	Trimethoprim
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183141.1	125609	126424	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183141.1	128928	130141	-	floR_2	1-1214/1215	===============	0/0	99.92	98.27	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183144.1	50357	51232	-	blaCTX-M-14_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AF252622	blaCTX-M-14	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_048402645.1.fna	NZ_CP183145.1	82740	83884	+	blaCMY-2_1	1-1146/1146	========/======	1/1	99.91	99.91	resfinder	X91840	blaCMY-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/app/Data_Files/genomes/GCF_048403485.1.fna	NZ_CP183097.1	124068	125300	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_048403485.1.fna	NZ_CP183098.1	85984	86865	+	blaKPC-2_1	1-882/882	===============	0/0	100.00	100.00	resfinder	AY034847	blaKPC-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Aztreonam;Cefepime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/app/Data_Files/genomes/GCF_048403485.1.fna	NZ_CP183098.1	92469	93101	-	catB3_2	1-633/633	===============	0/0	100.00	100.00	resfinder	U13880	catB3	Chloramphenicol
/app/Data_Files/genomes/GCF_048403485.1.fna	NZ_CP183098.1	93239	94069	-	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCF_048403485.1.fna	NZ_CP183098.1	94200	94799	-	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
/app/Data_Files/genomes/GCF_048403485.1.fna	NZ_CP183100.1	1151	1783	-	catB3_2	1-633/633	===============	0/0	100.00	100.00	resfinder	U13880	catB3	Chloramphenicol
/app/Data_Files/genomes/GCF_048403485.1.fna	NZ_CP183100.1	1921	2751	-	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCF_048403485.1.fna	NZ_CP183100.1	2882	3482	-	aac(6')-Ib-cr_1	1-600/600	========/======	1/1	100.00	99.83	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183111.1	4833441	4834371	+	mph(A)_2	1-921/921	========/======	2/10	100.00	98.60	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183111.1	4838566	4839432	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183111.1	4840351	4840992	-	catA2_1	1-642/642	===============	0/0	100.00	99.69	resfinder	X53796	catA2	Chloramphenicol
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183111.1	4948273	4949505	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.11	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183112.1	40901	41698	+	blaOXA-181_1	1-798/798	===============	0/0	100.00	100.00	resfinder	CM004561	blaOXA-181	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183112.1	47657	48313	-	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	qnrS1	Ciprofloxacin
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183113.1	23497	24260	-	erm(B)_18	1-762/762	========/======	2/2	100.00	98.95	resfinder	X66468	erm(B)	Erythromycin;Lincomycin;Clindamycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183113.1	25416	26346	+	mph(A)_2	1-921/921	========/======	2/10	100.00	98.71	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183113.1	30448	31308	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183113.1	31478	32233	+	rmtB_1	1-756/756	===============	0/0	100.00	100.00	resfinder	AB103506	rmtB	Amikacin;Gentamicin;Tobramycin
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183113.1	34732	35544	+	blaNDM-5_1	1-813/813	===============	0/0	100.00	100.00	resfinder	JN104597	blaNDM-5	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183113.1	39857	40723	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183113.1	41201	42002	-	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
/app/Data_Files/genomes/GCF_048404345.1.fna	NZ_CP183113.1	42400	42897	-	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	dfrA12	Trimethoprim
/app/Data_Files/genomes/GCF_048572565.1.fna	NZ_CP123311.1	3219167	3220258	-	mdf(A)_1	142-1233/1233	.==============	0/0	88.56	97.53	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_048572565.1.fna	NZ_CP123312.1	43047	43520	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
/app/Data_Files/genomes/GCF_048572565.1.fna	NZ_CP123312.1	43651	44439	+	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
/app/Data_Files/genomes/GCF_048572565.1.fna	NZ_CP123312.1	44959	45825	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048572565.1.fna	NZ_CP123312.1	51120	52041	-	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
/app/Data_Files/genomes/GCF_048572565.1.fna	NZ_CP123312.1	53412	54227	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048572565.1.fna	NZ_CP123312.1	54288	55091	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCF_048572565.1.fna	NZ_CP123312.1	55091	55927	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCF_048572565.1.fna	NZ_CP123312.1	56906	58152	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCF_048572565.1.fna	NZ_CP123312.1	59758	60633	-	blaCTX-M-27_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY156923	blaCTX-M-27	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_048572575.1.fna	NZ_CP123310.1	3325342	3326574	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_048572635.1.fna	NZ_CP123329.1	1716041	1716901	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_048572635.1.fna	NZ_CP123329.1	1720118	1720933	+	sul2_3	1-816/816	===============	0/0	100.00	100.00	resfinder	HQ840942	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048572635.1.fna	NZ_CP123329.1	1720994	1721797	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCF_048572635.1.fna	NZ_CP123329.1	1721797	1722633	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCF_048572635.1.fna	NZ_CP123329.1	3052785	3054017	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_048572635.1.fna	NZ_CP123330.1	59155	60401	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCF_048572635.1.fna	NZ_CP123331.1	8257	9132	-	blaCTX-M-1_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ915955	blaCTX-M-1	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_048585585.1.fna	NZ_CP184080.1	4533540	4534772	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_048585585.1.fna	NZ_CP184081.1	1884	2744	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_048585585.1.fna	NZ_CP184081.1	18505	19426	+	mph(A)_2	1-921/921	========/======	1/1	100.00	99.57	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
/app/Data_Files/genomes/GCF_048585585.1.fna	NZ_CP184081.1	24721	25587	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCF_048585585.1.fna	NZ_CP184081.1	26107	26895	-	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
/app/Data_Files/genomes/GCF_048585585.1.fna	NZ_CP184081.1	27026	27499	-	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
/app/Data_Files/genomes/GCF_048585585.1.fna	NZ_CP184082.1	12869	13666	-	blaOXA-48_1	1-798/798	===============	0/0	100.00	100.00	resfinder	AY236073	blaOXA-48	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCF_048585625.1.fna	NZ_CP184091.1	4427433	4428665	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_048585625.1.fna	NZ_CP184092.1	24438	25319	-	blaKPC-2_1	1-882/882	===============	0/0	100.00	100.00	resfinder	AY034847	blaKPC-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Aztreonam;Cefepime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/app/Data_Files/genomes/GCF_048585625.1.fna	NZ_CP184093.1	17676	18922	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCF_049076305.1.fna	NZ_CP184048.1	1762101	1763333	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCF_049076305.1.fna	NZ_CP184048.1	5133419	5134294	+	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCF_049076305.1.fna	NZ_CP184050.1	8409	9206	+	blaOXA-181_1	1-798/798	===============	0/0	100.00	100.00	resfinder	CM004561	blaOXA-181	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
